Emp34Id,EmpLastName,EmpFirstName,EmpProcessLevelDesc,EmpLegCoid,EmpLocationDesc,facility_city,facility_state,facility_zip,EmpDepartment,EmpDepartmentName,EmpPositionDesc,MgrName,MgrTitle,Mgr34Id,EmpAnnivDate,EmpPositionIsSuper,EmpRNExperienceDate,Availability
33c324cf-90d5-470a-ae45-a4d1479b87b1,Barrows,Chancelor,HCA Houston Kingwood,39233,HCA Houston Kingwood,Kingwood,TX,77339,90060,Administration,Mgr Office,"Desiree, Hudson",CEO,d56732cd-2e1d-4162-b033-c7ef8d15ec11,2008-05-27,True,,Available
d5670297-40db-4edb-8187-33cdd54ca6de,Crooks,Grace,CJW Medical Center,34632,Johnston-Willis Hospital,Richmond,VA,23235,80237,JW Dietitian,Mgr Clinical Nutrition,,Div Dir FANS,,2024-08-04,True,,Deployed
7c951e5d-5a82-4947-ac62-e619f6452f83,Schimmel,Bg-kay,Trident Medical Center,34001,Summerville Medical Center,Charleston,SC,39406,85620,SMC Quality Mgmt,Dir Quality/Safety,"Jarryd, Kreiger",VP Quality,17730f3a-ae74-49b2-9943-91c368bd29fe,2023-05-01,True,,On Call
37997b8a-ef17-4ed1-8dba-e6b9c9a20b2d,Stehr,Adie,Reston Hospital Center,8540,Reston Hospital Center,Reston,VA,20190,90006,Administration,Asst Administrator,"Mariano, Ziemann",COO,83e47117-992b-4317-8431-044f2286e088,2023-03-05,True,,Available
37997b8a-ef17-4ed1-8dba-e6b9c9a20b2d,Walter,Cori,Reston Hospital Center,8540,Reston Hospital Center,Reston,VA,20190,90006,Administration,Asst Administrator,"Mariano, Ziemann",COO,83e47117-992b-4317-8431-044f2286e088,2023-03-05,True,,Deployed
fdbdec65-6f33-44fe-a537-ae61a0826192,Denesik,Aretta,Southern Hills Medical Center,34242,Southern Hills Medical Center,Nashville,TN,37211,70800,Central Sterile,Mgr Central Sterile,"Denie, McLaughlin",Dir Surgical Svcs,9a374fef-b34d-42a7-a5ce-534a7b6c55ae,2022-09-12,True,,Available
d5054cca-c28e-4741-8403-150701c6b2af,Mraz,Kaelis,HCA Florida Memorial Hospital,36957,HCA Florida Memorial Hospital,Jacksonville,FL,32216,78018,Emergency,Mgr Emergency Svcs,"Kimbralynn, Waelchi",Admin Dir Emergency Svcs,395efb6f-8be5-401d-be7c-c16de9b6faeb,2021-12-12,True,,Deployed
2703a217-deaa-410d-b71b-db534fc4dfbe,Feeney,Margaret,HCA Florida St. Petersburg Hos,30901,HCA Florida St. Petersburg Hos,St. Petersburg,FL,33710,70158,Surgery,Mgr Surgical Svcs,"Majesty, Prohaska",Dir Surgical Svcs,24141e14-c230-4590-ab66-58fa93b2f514,2018-12-31,True,2015-02-02,Available
6807bc57-c4c4-48da-b154-227f3e0e2f5a,Tremblay,Jerradi,HCA Florida Highlands Hospital,26950,HCA Florida Highlands Hospital,Sebring,FL,33870,76210,Physical Therapy,Dir Physical Therapy,"Singri, Leuschke",VP Operations,9aed2163-8920-4383-b92d-80e44ebe0107,2000-02-25,True,,Unavailable
6807bc57-c4c4-48da-b154-227f3e0e2f5a,Gaylord,Olympia,HCA Florida Highlands Hospital,26950,HCA Florida Highlands Hospital,Sebring,FL,33870,76210,Physical Therapy,Dir Physical Therapy,"Singri, Leuschke",VP Operations,9aed2163-8920-4383-b92d-80e44ebe0107,2000-02-25,True,,Available
45ec9fea-4b68-4216-8c99-d6d4ce49fa9e,Kessler,Nica,CJW Medical Center,34632,CJW Medical Center,Richmond,VA,23235,71207,Pharmacy,Mgr Pharmacy,"Bb-myurell, Osinski",Dir Pharmacy,47a74e7d-1956-477d-a724-7d04c24ae6e9,2017-06-19,True,,Available
cb466618-afe4-4be3-bb47-deb35636086a,Zboncak,Lukus,Memorial Satilla Health,26870,Memorial Satilla Health,Waycross,GA,31501,71210,PHARMACY,Mgr Pharmacy,,Dir Pharmacy,,2007-04-16,True,,Available
314d141a-a795-4196-aeb0-11fb110fcae0,Reinger,Nasiyah,HCA Florida St. Lucie Hospital,30996,HCA Florida St. Lucie Hospital,Port St. Luice,FL,34952,60507,Nursing 4Th Floor,Mgr Med/Surg,"Jayantilal, Bednar",Dir Med/Surg,079af63c-136a-4975-97a7-d20debfa7216,2015-07-26,True,2015-07-02,Available
1eec47aa-096e-4cf6-8e36-fe811c1e90bd,Brekke,Yanis,HCA Florida Poinciana Hospital,26450,HCA Florida Poinciana Hospital,Kissimmee,FL,34758,60112,Nursing Administration,Dir Nursing Operations,"Juneau, DuBuque",CNO,8ab3e86b-0c7e-4b4a-bf89-bdd7858a49fe,2013-07-01,True,2011-11-01,Deployed
b7cb936a-bf36-487a-a04f-d50b5309b395,Strosin,Rijana,Medical City Arlington,34309,Medical City Arlington,Arlington,TX,76015,60001,PCS Administration,VP Clinical Operations,"Geo, Ernser",Asst CNO,fb020c96-4f82-4ac9-987d-0fb59336eacf,2016-06-09,True,,Unavailable
61e2c239-9612-46aa-8fe2-e013ef507e6f,Hyatt,Randia,Los Robles Reg Med Ctr,30555,Los Robles Reg Med Ctr,Thousand Oaks,CA,91360,72828,Radiology,Mgr Diagnostic Imaging,"Ja*shawn, Cassin",Dir Diagnostic Imaging,0fb439c6-c135-42bc-88c1-ee6a5fb4c135,2012-09-16,True,,Available
b064c938-95d6-42e4-af61-305d79983f0f,Hammes,Libuse,Lakeview Hospital,34411,Lakeview Hospital,Bountiful,UT,84010,70120,Operating Room,Mgr Surgery,"Lesley, Lindgren",Dir Surgical Svcs,d12bf860-ce79-4906-8495-b3fd3bd48452,2018-11-19,True,2010-08-19,Available
e26102f3-1439-4f95-a111-3ec20a31973d,Wisozk,Deicious,West Florida Supply Chain,8752,HCA Florida Sarasota Doctors,Largo,FL,33773,70708,OR Materials Management Doctor,Mgr OR Material,"Keian, Becker",Dir SC Ops C,953c65e9-c873-44d8-8240-204d3e15b560,2022-11-14,True,,Deployed
a0cc97ee-208d-4258-bec8-1946b0cafa94,Batz,Nicolee,Hendersonville Medical Center,34296,Hendersonville Medical Center,Hendersonville,TN,37075,74700,Physical Therapy,Dir Physical Therapy,"Anaise, Aufderhar",COO,946958f7-81a8-4d3f-922d-2d8d423e6268,2022-06-12,True,,Deployed
bd31cbbe-fc40-46cf-893e-d2769fa1535b,Beer,Arlita,Lone Peak Hospital,25016,Lone Peak Hospital,Draper,UT,84020,74614,Cath Lab,Mgr Cardiac Cath Lab,"Ken'yun, Jast",Dir Diagnostic Imaging,17db08cc-c88b-43f6-b433-7b0d36a422e9,2022-03-14,True,,On Call
76306227-a3f1-478e-83ec-26a51c39b9ef,Kunde,Cecia,HCA FL University Hospital,27550,HCA Florida University Hospita,Davie,FL,33328,90001,Administration,ECO,"Mehmet, Koepp",CEO,1bc316ca-2748-427d-9825-dfc4e1ec3891,2019-05-01,True,,Available
b24663e3-082d-4c0e-a8c6-8bef425950fb,Mann,Konrad,HCA Florida - Ocala Hospital,28000,HCA Florida - Ocala Hospital,Ocala,FL,34474,85437,Hitech,Dir Clinical Informatics,,Div VP Nursing Operations,,2015-07-13,True,,Available
c6ca8905-519c-425c-8e1e-4da10170b848,Corkery,Baby-debrah,IT&S - Far West Division,25471,MountainView Hospital,Henderson,NV,89074,63090,Las Vegas Market,Sr Dir IT,"Bg-ellen, Stroman",Sr Dir IT,c86f482e-a398-43df-83dd-38da2585c64a,2015-05-04,True,,On Call
c08ddb06-cc38-4649-90fb-d2998fb47a79,Prohaska,Malcom,Parkridge East Hospital,34206,Parkridge East Hospital,Chattanooga,TN,37412,74400,Emergency Services,Mgr Emergency Svcs,"Cyriss, Greenfelder",Dir Emergency Svcs,fec3b1e9-b70d-49b8-86fe-881a3004eb91,2015-06-01,True,2015-06-01,Available
6b17b045-78aa-4b8a-ae62-b96c45c98b3d,Cole,Charlie8384,Capital Supply Chain,7848,Capital Supply Chain,Richmond,VA,23236,81204,Warehouse Richmond,Mgr WH/Logistics,"Zutredia, Hilll",Dir Fulfillment,2ad3cf7e-6ac7-4f75-b0f3-e09a94b7ecab,2013-09-23,True,,On Call
d98a9c84-f261-437a-8ddd-9336e1f467a7,Volkman,Meryl,Methodist Hospital,39385,Methodist Hospital,San Antonio,TX,78229,65227,HLT ICU,Admin Dir Nursing,"Emeric, Bogan",Asst CNO,127a6b5f-6071-4469-bf14-819658c7db8c,2023-10-23,True,,Available
be2f442c-2cce-4d13-83ec-6ece167485b6,Yundt,Taevin,Riverside Community Hospital,7150,Riverside Community Hospital,Riverside,CA,92501,75727,Sterile Processing,Mgr Central Sterile,,Dir Surgical Svcs,,2011-03-07,True,,Deployed
2ee75ee7-c94b-4e39-8446-e2e8f77005f9,Mayer,Dejan,HCA Florida Trinity Hospital,30941,HCA Florida Trinity Hospital,New Port Richey,FL,34656,63152,Telemetry,Dir Med/Surg/Telemetry,"Heatherly, Luettgen",Asst CNO,26634b9a-5046-4160-b869-09e2b9c02596,2023-05-01,True,,Available
289a37bb-e5cd-403f-8308-f63421f13569,Cremin,Paiytn,East Florida Supply Chain,8751,HCA Florida Lawnwood Hospital,Miramar,FL,33025,70207,HCA Florida Lawnwood - OR,Mgr OR Material,"Blane, Kessler",Dir SC Ops,9ee48587-1635-4db4-be79-241cc0fcce2e,2024-07-22,True,,On Call
14e7377f-ccf6-4fc8-add5-a5c4f65d993c,Lakin,Thomas glen,Medical Center of Aurora,27400,Medical Center of Aurora,Aurora,CO,80012,61619,Progressive Care,Dir Cardiac/Progressive Care,"Sung, Steuber",Asst CNO,55f319c9-86e4-4e53-8699-1d05ad1d582f,2019-10-14,True,,Available
c6fc7996-e806-4541-adc6-e5f8c9d19bef,Okuneva,Janess,Henrico Doctors Hospital,34634,Henrico Doctors Hospital,Richmond,VA,23229,90113,Employee Health,Mgr EE Health,,VP HR,,2008-08-04,True,,On Call
055586db-cf2b-4f4b-9143-a184a3662521,Weissnat,Devontey,Lawson IT&S,14203,Corporate Campus(5950 only),Nashville,TN,37202,64250,PROJECT MGT CENTER,Program Mgr,"Esain, McClure",Sr Program Dir,103fb1af-2ad8-447a-b0a0-4c881900c2c5,2010-06-07,True,,Available
c1136404-96f5-45a9-972d-c7dc851e514e,Davis,Clarence,Corpus Christi Medical Center,8298,Corpus Christi Md Ctr Bay Area,Corpus Christi,TX,78412,67150,Nursery BAMC,Mgr Womens Svcs,"Reachie, Watsica",Dir Womens/Childrens Svcs,e7d49ab7-4774-4539-a208-ea2bc03ac03b,2006-09-25,True,,On Call
0c771c76-faea-4b23-9216-ba2359413ab9,Reilly,Alvin,Richmond SSC,8648,LewisGale Medical Center,Richmond,VA,23225,90100,Pt Access Directors,Dir Pt Access E,"Sigfrid, Corwin",Reg Dir Pt Access WFH,41d3020e-0af7-4722-a3a0-876f11a87655,1987-02-02,True,,On Call
a80cab5a-bf57-43dc-b853-18ce9646cfeb,Beatty,Budhi,Lawson Group - Officers,30932,HCA Florida Lawnwood Hospital,Fort Pierce,FL,34954,30932,HCA Florida Lawnwood Hospital,CEO HCA Florida Lawnwood Hosp,"Bb-analillita, Legros",Div President E Florida,d3eceeea-d51f-4792-8dbe-1545b1ad2abc,1995-06-05,True,,On Call
a80cab5a-bf57-43dc-b853-18ce9646cfeb,Dickinson,Bb-angelique,Lawson Group - Officers,30932,HCA Florida Lawnwood Hospital,Fort Pierce,FL,34954,30932,HCA Florida Lawnwood Hospital,CEO HCA Florida Lawnwood Hosp,"Bb-analillita, Legros",Div President E Florida,d3eceeea-d51f-4792-8dbe-1545b1ad2abc,1995-06-05,True,,On Call
967d4706-8fe2-4c49-ad2c-e1a6a2802d3d,Medhurst,Ruthel,HCA Houston N Cypress,26985,HCA Houston N Cypress,Cypress,TX,77429,82585,NCY Transport,Supv Patient Transport,"Abem, Bogisich",Dir Clinical Operations,4acce5c9-08e8-4fc6-a44a-a97335db10c0,2014-06-16,True,,On Call
967d4706-8fe2-4c49-ad2c-e1a6a2802d3d,Bartoletti,Pasqualina,HCA Houston N Cypress,26985,HCA Houston N Cypress,Cypress,TX,77429,82585,NCY Transport,Supv Patient Transport,"Abem, Bogisich",Dir Clinical Operations,4acce5c9-08e8-4fc6-a44a-a97335db10c0,2014-06-16,True,,Deployed
988c610e-c884-4fc8-946e-11c1b34436a5,Will,Donte,Lawson IT&S,14203,Corporate Campus(5950 only),Nashville,TN,37202,64250,PROJECT MGT CENTER,Program Dir,"Shamberly, Keeling",AVP Project Management,f476f289-a79f-45ba-a9ba-ba3d964a47e0,2018-07-13,True,,Available
a4ea0185-7eef-4606-8e95-769b8bcaa857,Bartoletti,Shawntavious,Lawson IT&S,14203,Corporate Campus(5950 only),Nashville,TN,37202,70150,IS Finance & Admin,IT Financial Mgr,"Kendri, Williamson",Sr Dir Finance,6ff6c700-e667-4f9a-ba18-b82dc03cad77,2022-10-07,True,,Deployed
3845ff86-8ff1-4bf2-87a7-50fed63b0df4,Goodwin,Audron,HCA Florida St. Petersburg Hos,30901,HCA Florida St. Petersburg Hos,St. Petersburg,FL,33710,78058,Emergency Dept,Mgr Emergency Svcs,"Khristopher, Wehner",Dir Emergency Svcs,f46217a6-52c1-4ddc-8efd-3d5ff3e4d987,2024-09-25,True,,Available
7d1a2df1-798b-4a54-ba2d-d307dc01ce68,Fay,Jacarrah,Lees Summit Medical Center,9724,Lees Summit Medical Center,Lee's Summit,MO,64063,74624,Cardiac Cath Lab,Dir Cardiovascular Svcs,"Adeana, Vandervort",CNO,32aaee31-3ac4-4311-b40d-6f5a85509786,2022-10-31,True,,Available
3dcf537b-3718-499c-8922-14bec0030cb4,Kshlerin,Roderecka,HCA Florida Memorial Hospital,36957,HCA Florida Memorial Hospital,Jacksonville,FL,32216,62318,5C Med/Surg,Dir Med/Surg/Telemetry,"Lordd, Schiller",Asst CNO,51fe5eeb-92c6-4f97-a664-fb75996f0f06,2016-07-10,True,2016-06-15,Available
fa8b70dd-b6eb-4437-9cdc-1bb3b41875aa,Wisozk,Chisa,HCA Florida Oak Hill Hospital,30997,HCA Florida Oak Hill Hospital,Brooksville,FL,34613,91731,Case Management,Mgr Case Mgmt,,Dir Case Mgmt,,2013-03-25,True,,Available
807f443d-50a5-4f3f-b4cc-6afdc492aaa8,Nader,Mariochi,Round Rock Medical Center,37381,Round Rock Medical Center,Round Rock,TX,78681,62078,Telemetry,Mgr Telemetry,"Salam, Prohaska",Dir Tele/Med Tele,ce2b053e-222e-4fa5-a42e-84298633a5a7,2012-12-03,True,2011-12-04,Deployed
eec61d3b-9bfb-49c3-98a8-4e9d2ba14535,Gutmann,Lamoneka,Round Rock Medical Center,37381,Round Rock Medical Center,Round Rock,TX,78681,86178,Infection Control,Mgr Infection Prevention,"Jerrykuoa, Treutel",Dir Quality,83f6becd-be37-41a6-adfd-9a28a6e4846a,2022-09-04,True,,Deployed
9366c461-f371-481c-98c1-aeb7aa5fe356,Anderson,Lorenzia,Grand Strand Medical Center,34003,Grand Strand Medical Center,Myrtle Beach,SC,29572,65422,Nursing CVICU,Mgr Critical Care CVICU,"Albine, Farrell",Dir Critical Care,75153236-2d6f-4b5d-b895-4e1a4c29ce71,2021-01-22,True,2008-09-01,Deployed
db9e6f6f-6071-4969-beb5-4d304f8bd18f,Zulauf,Cristofer,IT&S - MidAmerica Division,25024,IT&S - MidAmerica Division,Covington,LA,70433,81582,Clinical Application Svcs-PSC,Mgr Physician Svcs Support,"Money, Mueller",Dir Physician Svcs IT,8dd7f0ce-7b9e-4282-852f-d170a2f734e1,2013-06-03,True,2013-06-01,On Call
56bd9ab3-e114-4d85-bf4f-a874230b80ba,McKenzie,Balmore,Medical Center of Aurora,27400,Medical Center of Aurora,Aurora,CO,80012,74619,Cath Lab,Supv Cardiac Cath Lab,"Narquinta, Spencer",Dir Cardiac Cath Lab,07ab937d-a9d7-43ad-b1af-3335827f29c1,2004-07-21,True,1986-01-01,Available
6f41d4ac-1ef0-4b27-b178-0380ddff3344,Fadel,Petrula,HCA Florida Memorial Hospital,36957,HCA Florida Memorial Hospital,Jacksonville,FL,32216,61418,5 West Med/Surg,Mgr Med/Surg,"Roderecka, Kshlerin",Dir Med/Surg/Telemetry,3dcf537b-3718-499c-8922-14bec0030cb4,2022-09-26,True,2015-02-17,Available
fedce5ff-8984-4c51-be70-2d453e937c48,Kirlin,Nazire,HCA Florida Mercy Hospital,26110,HCA Florida Mercy Hospital,Miami,FL,33133,65412,CVS-ICU,Dir Critical Care,"Rose, Ward",Asst CNO,f9f20aba-a34b-4114-85bf-3f22fa464e1a,2022-08-22,True,,Available
e585d5db-e136-48ed-afe4-5e7f5b867a65,Bosco,Redemptia,Regional Med Ctr of San Jose,8385,Regional Med Ctr of San Jose,San Jose,CA,95116,83026,Plant Oper and Maintenance,Dir Facilities Mgmt,"Chauntee, Littel",COO,417c98b1-056d-4c07-b6fd-e4776451a3f0,2019-11-18,True,,Available
dc16c8ad-e529-482a-9291-f59166a72db0,Champlin,Christiawn,Medical City Dallas,34325,Medical City Dallas,Dallas,TX,75230,70109,Surgery - Main OR,Mgr Surgical Svcs,"Montserrat, Kertzmann",Dir Surgical Svcs,5b1bf47e-8198-4d68-be79-564005bc62cf,2020-06-04,True,2015-05-29,Available
0b028973-821b-41a2-906a-89b964e02835,Howell,Leoris,HCA Florida Oak Hill Hospital,30997,HCA Florida Oak Hill Hospital,Brooksville,FL,34613,78031,Emergency Room,Mgr Emergency Svcs,"Crayton, Leffler",Dir Emergency Svcs,93a1ea80-44c0-405c-8515-f9722eb624e8,2016-10-17,True,2015-01-01,Available
949244e3-ea7a-4e9b-8bf5-a6622bbd60b7,Lemke,Chona,MountainView Hospital,32819,MountainView Hospital,Las Vegas,NV,89128,78022,Emergency Room,Dir Emergency Svcs,"Devide, Gutmann",CNO,34a2865a-e515-47e6-928c-32ae7a2aa962,2015-04-12,True,,On Call
e4c0af9a-ae0d-421c-b633-e7a1acb3f73a,Schoen,Pauletta,Skyline Medical Center,34293,Skyline Medical Center,Nashville,TN,37027,72700,Laboratory,Mgr Laboratory,,Dir Laboratory,,2015-06-15,True,,Deployed
ee9a550a-8937-47e0-a632-918064953924,Becker,Alfred,HCA Florida St. Petersburg Hos,30901,HCA Florida St. Petersburg Hos,St. Petersburg,FL,33710,72958,Ultrasonic,Supv Ultrasound,"Tachelle, Shanahan",Dir Diagnostic Imaging,529d3df3-dce8-4fd9-8353-db301dd553ba,2022-10-03,True,,Unavailable
31464fc6-36e9-4d75-92e5-add1e03db559,Hills,Ayrelle,IT&S - North Florida Division,25474,IT&S - North Florida Division,Tallahassee,FL,32308,81591,Clinical Application Svcs -PSC,Mgr Physician Svcs Support,"Bb-shardea, McClure",Dir Physician Svcs IT,eb6ec078-f7ca-432f-b69d-2b345cc25b85,2014-04-21,True,,Unavailable
31464fc6-36e9-4d75-92e5-add1e03db559,Renner,Mihai,IT&S - North Florida Division,25474,IT&S - North Florida Division,Tallahassee,FL,32308,81591,Clinical Application Svcs -PSC,Mgr Physician Svcs Support,"Bb-shardea, McClure",Dir Physician Svcs IT,eb6ec078-f7ca-432f-b69d-2b345cc25b85,2014-04-21,True,,On Call
5997d164-3076-4237-9f38-207b9b540db3,Swaniawski,Kimisha,HCA Florida Orange Park Hospit,30913,HCA Florida Orange Park Hospit,Orange Park,FL,32073,62316,3 East,Dir Med/Surg/Telemetry,"Oryan, Gislason",CNO,d42cf790-b90f-4590-95f1-b5dab2450e9a,2023-01-09,True,,Available
72958072-204e-4ec4-8986-dc21ad1d9a42,Hamill,Jolee,HCA Houston Clear Lake,34336,HCA Houston Clear Lake,Webster,TX,77598,72858,Diagnostic Radiology,Mgr Diagnostic Imaging,"Bb-charmaine, Bailey",Dir Diagnostic Imaging,9d4044f5-ed40-43c8-9248-e7feb6ac4117,2011-10-24,True,,On Call
7fd8139c-6853-4397-b2ba-e8725bcfced1,Langosh,Thanita,HCA Florida West Hospital,30928,HCA Florida West Hospital,Pensacola,FL,32514,70104,Operating Room,Dir Surgical Svcs,"Baby-christina, Fay",COO,29725549-3d61-4afd-9dca-b7170d060894,2011-09-26,True,,Deployed
7fd8139c-6853-4397-b2ba-e8725bcfced1,Boyle,Johnnifred,HCA Florida West Hospital,30928,HCA Florida West Hospital,Pensacola,FL,32514,70104,Operating Room,Dir Surgical Svcs,"Baby-christina, Fay",COO,29725549-3d61-4afd-9dca-b7170d060894,2011-09-26,True,,Available
4732320f-3a15-4c92-87e2-871948bcfb86,Labadie,Uisok,Lees Summit Medical Center,9724,Lees Summit Medical Center,Lee's Summit,MO,64063,85324,Ortho/Spine/Bariatric Program,Mgr Ortho Programs,"Flem, Botsford",Dir Med/Surg/Telemetry,5c5f7555-a0e2-4968-83c8-588a7e34a499,2021-08-23,True,,Available
640eda23-fc43-4a7b-9410-b13b1f72f7cb,Padberg,Omerick,IT&S - MidAmerica Division,25024,IT&S - MidAmerica Division,Covington,LA,70433,83782,Third Party Apps,Mgr Integrated Applications,"Ramphal, Herman",Div CIO,3d80d415-6eca-442b-be33-e23a332dbd5b,2011-07-14,True,,Deployed
d97a0d02-f14c-4569-b7ab-14942c15ea49,Jenkins,Magno,Mountain Clinical Education,27508,MountainStar Healthcare,Draper,UT,84020,90527,Sim Center,Div Dir Simulation/Technology,"Chm-04, Schroeder",Div VP Clinical Education,c4f924c4-944c-4c31-8d13-5fb435bb6062,2017-05-21,True,,Available
4b49135b-17a3-4964-acf4-68d46f755397,Bogan,Bonnie,Swedish Medical Center,27100,Swedish Medical Center,Englewood,CO,80110,73417,MRI,Supv Diagnostic Imaging,"Remzia, Hauck",Mgr Diagnostic Imaging,164add7e-a761-4af4-9cd0-ae872465fa2b,2009-12-14,True,,On Call
90f0be41-e5ce-49c6-be9a-0261b1f9d676,Monahan,Antwan,Medical City Lewisville,34372,Medical City Lewisville,Lewisville,TX,75057,81007,Environmental Services,Dir Environmental Svcs,"Cgs6-01, Walsh",Admin Dir Operations,ee217c0f-7647-427a-9ce4-a5e36677d4ce,2015-11-09,True,,On Call
a9531a62-0a25-4f62-9b4e-d0b221cf9a97,Botsford,Emmalyn,HCA Florida - Ocala Hospital,28000,HCA Florida - Ocala Hospital,Ocala,FL,34474,61537,3rd Main Med Surg Unit,Dir Med/Surg,"Honele, Stamm",Asst CNO,fef00870-4d98-466f-8a7e-15f9ad3fc3c4,2009-01-05,True,,Available
171c3319-0a37-4138-8cd6-c0ed5f5a4a08,Pouros,Dayden,UCF Lake Nona Medical Center,26895,UCF Lake Nona Hospital,Orlando,FL,32827,78010,Emergency Services,Dir Emergency Svcs,"Kenzie, Bosco",CNO,4ea4c2b1-ec06-4dba-9f8c-b3a00b805645,2014-07-21,True,,Available
171c3319-0a37-4138-8cd6-c0ed5f5a4a08,Lynch,Chausie,UCF Lake Nona Medical Center,26895,UCF Lake Nona Hospital,Orlando,FL,32827,78010,Emergency Services,Dir Emergency Svcs,"Kenzie, Bosco",CNO,4ea4c2b1-ec06-4dba-9f8c-b3a00b805645,2014-07-21,True,,Available
6e8ab354-969a-43b7-85de-ce0243b9a1e4,Jast,Mangal,Wesley Medical Center,31608,Wesley Medical Center,Wichita,KS,67214,62910,General Surgery Unit,Mgr Med/Surg,"Kijanna, Deckow",Asst CNO,c7fdd03b-61b0-4ba9-ba75-d29d7a57a6a0,2024-08-12,True,,Available
97580831-31e2-4dfb-9a26-eda14edbecb3,Graham,Jahala,HCA Florida St. Petersburg Hos,30901,HCA Florida St. Petersburg Hos,St. Petersburg,FL,33710,90258,Accounting/Finance,Controller,"Torrun, D'Amore",CFO,394c0142-8259-4897-8ab7-287bc0cea50f,2024-05-06,True,,Available
fe844b8b-b9ad-438b-9cb0-194fc83cb163,Balistreri,Brandrick,Medical City Alliance,25121,Medical City Alliance,Fort Worth,TX,76177,74629,Cardiac Cath Lab,Mgr Cardiac Cath Lab,"Rheada, Hoeger",Dir Business Development,284b7b30-77cb-4265-b805-7cfbfdc5b564,2021-11-01,True,,Deployed
5276102f-8e66-418c-ace6-8c3eba8b2ac9,Jacobson,Jazbeth,HCA Florida Largo Hospital,30936,HCA Florida Largo Hospital,Largo,FL,33770,61350,Transplant/Oncology,Dir Med/Surg,"Satish, Gorczany",CNO,fa50c4ec-6bd1-4d50-95ee-78582204c2ab,2023-08-14,True,,Available
058fbc4b-f6b9-4eaa-85a5-80530e600512,Moen,Lj,Summit Medical Center,34223,Summit Medical Center,Hermitage,TN,37076,70100,Surgery,Dir Surgical Svcs,"Eural, Oberbrunner",COO,4f6c40d5-f186-400e-bd47-7d26e9a9898c,2021-11-01,True,,On Call
e3f2bc62-b180-4e1e-be13-5bf6133f891d,Veum,Fartuma,HCA Florida Largo Hospital,30936,HCA Florida Largo Hospital,Largo,FL,33770,62650,PCU/IMC,Mgr Progressive Care,"Gretalee, Rowe",Dir Med/Surg/Progressive Care,dc75a15c-5029-48cf-8076-3e51e6ab0e08,2022-12-05,True,2016-12-04,Available
fe094ad2-513a-4628-ba72-394d7889ea98,Mann,Vinson,Lawson IT&S,14203,Alaska Surgery Center,Nashville,TN,37202,74250,SVG,Mgr IT Ops - Field,"Ig, Jaskolski",Mgr IT Ops,3cd3dba4-e7ac-4ac5-9569-cafd8604a7e1,2001-05-07,True,,Unavailable
8df32360-4a16-4e13-9107-1805f6d5c6f5,Mitchell,Jesseca,Gulf Coast Clinical Education,27503,Gulf Coast Division Office,Pearland,TX,77584,90524,Sim Center,Div Dir Simulation/Technology,"Nelwyn, Lowe",Div VP Clinical Education,45f0d706-75aa-48d2-a356-bc9751e97898,2021-03-22,True,,Available
2e68736a-aeeb-4730-94e7-2513a846d452,Shields,Rosauro,Methodist Stone Oak Hospital,3132,Methodist Stone Oak Hospital,San Antonio,TX,78258,83040,Plant Ops,Dir Facilities Mgmt,"Stephany, Simonis",VP Operations,2f8ba8c4-f601-4ac0-9b04-e78e0aac37f2,2020-04-13,True,,Available
cb917018-1f66-4038-8d3e-824c4f4f04d9,Reinger,Sundai,Rose Medical Center,27300,Rose Medical Center,Denver,CO,80220,91721,Quality Management,Dir Infection Prevention,"Jered, Sporer",VP Quality/Risk Mgmt,3ffebe04-c8ca-4934-b11a-d7f3131e6ebd,2023-11-06,True,,Deployed
fb6e82de-171a-49ba-ae30-fd2ab804cae7,Swaniawski,Dhana,Mission Hospital,27610,Mission Hospital,Ashville,NC,28801,71212,71212 PHARMACY,Mgr Pharmacy Ops,,Contractor,,2012-07-02,True,,Deployed
428c762f-9850-44e4-8252-e63d7965144f,Schoen,Mayne,Medical City Alliance,25121,Medical City Alliance,Fort Worth,TX,76177,70129,Surgery,Mgr Surgical Svcs,"Ada, Cruickshank",Dir Surgical Svcs,330362c4-32a4-4a7a-94c6-659cf85eed3a,2023-07-31,True,2014-04-01,Available
ec19fb83-a113-4652-b2cd-03bf7702c114,Stehr,Yordan,HCA Florida Lake Monroe Hospit,30953,HCA Florida Lake Monroe Hospit,Sanford,FL,32771,78010,Emergency Services,Mgr Emergency Svcs,"Bg-rebeca, Stokes",Dir Emergency Svcs,b40c8215-738f-451f-9769-49669d4653fc,2016-08-28,True,2015-08-28,Deployed
6c0c9d84-4de1-48d4-a1f0-bfb82ac16cd4,Nitzsche,Bg-samanthia,Med City Fort Worth,34318,Med City Fort Worth,Ft. Worth,TX,76104,60003,Nursing Administration,Dir Clinical Operations,"Kelcey, Kassulke",VP Clinical Operations,1a9f8015-2702-4b65-88de-572a1027a02e,2022-04-10,True,,Available
3c1295d5-9f26-4b57-a2d2-6228f7cd194e,Hackett,Sir'riley,HCA Houston Kingwood,39233,HCA Houston Kingwood,Kingwood,TX,77339,78060,Emergency Department,Mgr Project Mgmt,"Tangela, Beatty",Dir Clinical Operations,cb08e40f-eeb3-4117-ac66-c8b3c92c1dec,2014-08-18,True,,Available
